District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Jamui,Khaira,22.0,20.0,2022-07-24,4.0,Manual_PuddledRandom,2022-06-30,2022-07-30,2.0,2.0,Boring,Electric,300.0,2.0,4500.0,2.0,SoilApplied,3.0,9.0,2.0,Broadcasting,10.0,23.0,10.0,25.0,Broadcasting,hand,2022-12-01,800.0,2022-12-15,hand,21.0,10.0,plowed_in_soil,0.4090909090909091,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,40.0,40.0,2022-07-15,6.0,Manual_PuddledRandom,2022-06-15,2022-07-21,1.0,5.0,Boring,Electric,20.0,2.0,33.01616162018182,22.0,SoilApplied,2.0,12.0,10.0,Broadcasting,13.0,26.0,11.0,55.0,Broadcasting,hand,2022-12-29,560.0,2023-03-09,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,30.0,25.0,2022-07-21,5.0,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,5.0,Boring,Diesel,1000.0,2.0,108333313.0,3.0,SoilApplied,2.0,10.0,12.0,Broadcasting,12.0,12.0,12.0,30.0,Broadcasting,hand,2022-10-30,200.0,2022-11-10,hand,25.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,160.0,100.0,2022-07-16,6.0,Manual_PuddledRandom,2022-06-20,2022-07-17,2.0,5.0,Boring,Electric,200.0,4.0,5.0,6.0,SoilApplied,2.0,15.0,,SoilApplied,30.0,30.0,1580.0,85.0,Broadcasting,hand,2022-11-19,900.0,2023-01-06,machine,25.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,7.0,7.0,2022-08-12,4.0,Manual_PuddledRandom,2022-07-21,2022-08-13,10.0,5.0,Boring,Electric,500.0,3.0,4.0,2.0,Broadcasting,1.0,10.0,10.0,Broadcasting,1.361854568225,3.0,20.0,358.0,placeholder,hand,2022-11-08,400.0,2023-01-09,machine,26.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,placeholder,False,placeholder,placeholder,False,False,False,False,False,True,False,False,placeholder,False
Gaya,Gurua,12.0,12.0,2022-06-27,6.0,Manual_PuddledRandom,2022-06-28,2022-07-19,2.0,3.0,Boring,Electric,80.0,2.0,1.0,50.0,SoilApplied,2.0,8.0,4.0,Broadcasting,4.0,42.0,4.0,63.07,Broadcasting,hand,2022-11-24,120.0,2022-12-09,hand,25.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,60.0,60.0,2022-07-21,4.0,Manual_PuddledRandom,2022-06-19,2022-07-22,2.0,15.0,Boring,Electric,400.0,2.0,7.0,22.0,SoilApplied,2.0,20.0,40.0,Broadcasting,40.0,27.0,21.0,8.0,Broadcasting,hand,2022-11-12,90.0,2023-01-30,machine,25.0,10.0,plowed_in_soil,0.625,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,placeholder,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,37.0,32.0,2022-07-16,6.0,Manual_PuddledRandom,2022-06-28,2022-07-17,2.0,4.0,Boring,Electric,120.0,4.0,3.0,300.0,SoilApplied,2.0,9.0,6.0,SoilApplied,18.0,18.0,12.0,993103637046818.0,Broadcasting,hand,2022-11-18,600.0,2023-01-05,machine,25.0,10.0,plowed_in_soil,0.28125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,22.0,22.0,2022-07-30,2.0,Manual_PuddledRandom,2022-07-25,2022-08-19,1.0,9.0,Boring,Electric,1800.0,2.0,3.0,3.0,SoilApplied,3.0,18.0,18.0,Broadcasting,18.0,15.0,18.0,30.0,Broadcasting,hand,2022-10-25,1500.0,2022-10-30,machine,28.0,10.0,plowed_in_soil,0.4090909090909091,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,24.0,24.0,2022-06-26,6.0,Manual_PuddledRandom,2022-06-27,2022-07-12,2.0,20.0,Boring,Diesel,2000.0,2.0,10.0,2200.0,SoilApplied,1.0,60.0,15.0,SoilApplied,25.0,20.0,24.0,554545554568.0,placeholder,hand,2022-10-12,2500.0,2022-10-20,hand,24.0,10.0,plowed_in_soil,1.090909090909091,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,placeholder,False,placeholder
Nalanda,Rajgir,30.0,30.0,2022-06-12,6.0,Manual_PuddledRandom,2022-06-15,2022-07-13,1.0,8.0,Boring,Electric,80.0,2.0,500.0,1208181510286886.0,Broadcasting,2.0,6.0,6.0,Broadcasting,6.0,23.0,3.0,45.0,Broadcasting,hand,2022-11-11,350.0,2022-11-16,hand,22.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,10.0,10.0,2022-07-24,4.0,Manual_PuddledRandom,2022-06-26,2022-07-31,12.0,6.0,Boring,Electric,600.0,2.0,25.0,36.0,SoilApplied,2.0,12.0,12.0,Broadcasting,12.0,30.0,6.0,55.3,Broadcasting,hand,2022-11-09,400.0,2022-12-28,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,placeholder,False,placeholder,placeholder,placeholder,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,12.0,7.0,2022-06-23,4.0,Manual_PuddledRandom,2022-06-01,2022-07-05,2.0,1.0,Boring,Electric,225.0,2.0,6025.0,2.0,SoilApplied,3.0,9.0,600.0,Broadcasting,9.0,27.0,6.0,61.0,Broadcasting,hand,2022-11-03,600.0,2022-12-18,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,20.0,6.0,2022-07-15,6.0,Manual_PuddledRandom,2022-06-26,2022-07-19,1.0,4.0,Boring,Electric,500.0,2.0,30.0,30.0,SoilApplied,2.0,9.0,12.0,SoilApplied,12.0,30.0,6.0,50.0,Broadcasting,hand,2022-10-20,1200.0,2022-11-02,hand,30.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
Gaya,Gurua,12.0,12.0,2022-07-19,7.0,Manual_PuddledRandom,2022-06-27,2022-08-03,3.0,4.0,Boring,Electric,80.0,2.0,1.0,50.0,SoilApplied,3.0,8.0,5.11,Broadcasting,5.0,22.0,2.0,46.0,Broadcasting,hand,2022-11-15,120.0,2022-12-22,hand,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,20.0,18.0,2022-07-22,3.0,Manual_PuddledRandom,2022-06-28,2022-07-24,3.0,2.0,Canal,placeholder,125.0,10.0,2.0,2.0,Broadcasting,1.0,10.0,15.0,Broadcasting,15.0,22.0,10.0,60.0,placeholder,hand,2022-11-10,100.0,2022-12-30,machine,25.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder
Jamui,Khaira,23.0,17.0,2022-07-25,4.0,Manual_PuddledLine,2022-07-03,2022-07-29,2.0,6.0,Boring,Electric,500.0,3.0,,3.0,SoilApplied,3.0,13.0,,Broadcasting,17.0,23.0,20.0,63.0,Broadcasting,hand,2022-12-01,1500.0,2022-12-22,hand,21.0,10.0,plowed_in_soil,0.7727272727272727,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,15.0,10.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-02,2022-07-07,2.0,2.0,Boring,Electric,300.0,1.0,1.0,2.0,SoilApplied,3.0,6.0,4.0,Broadcasting,9.0,21.0,6.0,65.0,Broadcasting,hand,2022-11-03,600.0,2022-11-18,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,30.0,25.0,2022-07-26,5.0,Manual_PuddledRandom,2022-07-07,2022-08-01,3.0,2.0,Canal,placeholder,250.0,7.0,25.0,1.0,SoilApplied,3.0,8.0,5.0,Broadcasting,10.0,24.0,6.0,67.0,Broadcasting,hand,2022-11-05,150.0,2022-12-02,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,placeholder,False,False,False,False,False,False,False,False,True
Jamui,Khaira,29.0,18.0,2022-07-21,4.0,Manual_PuddledRandom,2022-07-03,2022-07-29,1.0,3.0,Boring,Electric,350.0,2.0,2.0,1.0,SoilApplied,3.0,13.0,,Broadcasting,12.0,25.0,13.0,65.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-22,hand,22.0,10.0,plowed_in_soil,0.5454545454545454,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,30.0,5.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-02,2022-07-02,1.0,2.0,Boring,Electric,500.0,1.0,2.0,2.0,SoilApplied,3.0,15.0,10.0,Broadcasting,10.0,20.0,10.0,60.0,Broadcasting,hand,2022-11-04,1000.0,2023-02-28,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,10.0,2022-07-10,4.0,Manual_PuddledRandom,2022-07-02,2022-08-01,1.0,1.0,Boring,Electric,600.0,1.0,0.2272727272727273,1.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,15.0,10.0,35.0,Broadcasting,hand,2022-11-02,200.0,2022-11-14,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,25.0,20.0,2022-06-30,4.0,Manual_PuddledRandom,2022-07-19,2022-08-20,4.0,4.0,Boring,Electric,500.0,1.0,5.0,1.0,Broadcasting,2.0,18.0,18.0,Broadcasting,9.0,9.0,5.0,65.0,Broadcasting,hand,2022-11-15,350.0,2023-02-20,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,40.0,30.0,2022-07-22,5.0,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,5.0,Boring,Diesel,1000.0,2.0,,2.0,SoilApplied,1.0,15.0,418575.0,Broadcasting,15.0,32.0,8.0,8.0,placeholder,hand,2022-10-18,200.0,2022-10-22,hand,22.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,placeholder,False,placeholder,placeholder
Nalanda,Rajgir,23.0,23.0,2022-07-19,5.0,Manual_PuddledRandom,2022-06-30,2022-07-20,2.0,5.0,Boring,Electric,125.0,4.0,,10.0,SoilApplied,2.0,15.0,0.6845309368157526,Broadcasting,10.0,30.0,20.0,58.0,Broadcasting,hand,2022-11-30,3.0,2023-01-20,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,20.0,20.0,2022-07-11,6.0,Manual_PuddledLine,2022-06-19,2022-07-26,2.0,15.0,Boring,Diesel,1500.0,1.0,3200.0,1500.0,SoilApplied,2.0,60.0,60.0,SoilApplied,30.0,20.0,3.0,55.0,Broadcasting,hand,2022-09-04,3000.0,2022-10-14,hand,22.0,10.0,plowed_in_soil,0.9090909090909092,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True
Nalanda,Noorsarai,80.0,80.0,2022-07-09,4.0,Manual_PuddledRandom,2022-06-19,2022-07-12,1.0,5.0,Boring,Electric,240.0,4.0,1.0,45.0,placeholder,1.0,24.0,24.0,Broadcasting,35625.0,45.0,843.0,6.0,Broadcasting,hand,2022-11-07,600.0,2023-01-16,machine,26.0,10.0,plowed_in_soil,0.375,True,False,True,False,True,False,False,True,True,False,False,True,placeholder,False,placeholder,False,False,False,False,False,False,True,False,False,False,False
Vaishali,Mahua,15.0,9.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,150.0,Boring,Diesel,300.0,2.0,400.0,1.0,Broadcasting,3.0,2.0,60.0,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-15,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,6.0,6.0,2022-07-27,4.0,Manual_PuddledRandom,2022-06-27,2022-07-30,9.0,5.0,Boring,Electric,500.0,3.0,1.0,1.0,placeholder,2.0,9.0,9.0,Broadcasting,9.0,9.0,3.0,63.0,Broadcasting,hand,2022-11-17,400.0,2022-12-29,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,20.0,20.0,2022-07-28,3.0,Manual_PuddledRandom,2022-06-24,2022-07-29,2.0,8.0,Boring,Electric,160.0,9.0,2.0068237726147832e+24,3.0,placeholder,2.0,12.0,10.0,Broadcasting,10.0,41.0,11.0,42.0,Broadcasting,hand,2022-11-05,220.0,2022-11-25,hand,30.0,10.0,plowed_in_soil,0.25,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,placeholder,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,32.0,25.0,2022-07-24,4.0,Manual_PuddledRandom,2022-07-04,2022-08-02,1.0,3.0,Boring,Diesel,400.0,3.0,100.0,3.0,SoilApplied,3.0,12.0,3.0,Broadcasting,13.0,23.0,12.0,63.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-23,hand,22.0,10.0,plowed_in_soil,0.6363636363636364,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,50.0,50.0,2022-07-16,4.0,Manual_PuddledRandom,2022-06-20,2022-07-26,2.0,6.0,Canal,Diesel,900.0,10.0,40.0,60.0,Broadcasting,2.0,25.0,45.0,Broadcasting,45.0,35.0,35.0,60.0,Broadcasting,hand,2022-11-18,1500.0,2023-01-13,machine,22.0,10.0,plowed_in_soil,0.46875,True,False,True,False,True,False,False,False,True,False,False,False,True,False,placeholder,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,70.0,10.0,2022-06-29,2.0,Manual_PuddledRandom,2022-07-12,2022-08-02,4.0,8.0,Boring,Electric,2000.0,1.0,4.0,4.0,Broadcasting,2.0,10.0,10.0,Broadcasting,14.0,631.0,8.0,55.0,Broadcasting,hand,2022-11-17,300.0,2023-02-16,machine,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Jamui,Jamui,42.0,42.0,2022-07-23,4.0,Manual_PuddledRandom,2022-06-21,2022-07-29,4.0,5.0,Boring,Diesel,1000.0,4.0,7.0,5.0,Broadcasting,3.0,3.0,3.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-30,90.0,2023-02-15,hand,28.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Nalanda,Rajgir,40.0,40.0,2022-07-16,4.0,Manual_PuddledRandom,2022-06-10,2022-07-21,3.0,3.0,Rainfed,placeholder,500.0,2.0,80.0,4.0,RootApplication,2.0,30.0,30.0,RootApplication,20.0,40.0,27.0,64.0,Broadcasting,hand,2022-12-17,500.0,2022-12-20,hand,20.0,10.0,plowed_in_soil,0.625,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,8.0,8.0,2022-07-17,4.0,Manual_PuddledRandom,2022-06-25,2022-07-18,6.0,3.0,Boring,Electric,300.0,2.0,2.0,2.0,SoilApplied,2.0,6.0,6.0,Broadcasting,6.0,30.0,10.0,80.0,Broadcasting,hand,2022-11-12,400.0,2022-12-21,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,placeholder,False,placeholder,placeholder,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,40.0,25.0,2022-06-29,8.0,Manual_PuddledLine,2022-06-24,2022-07-10,2.0,5.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,15.0,5.0,Broadcasting,15.0,45.0,3.0,85.0,Broadcasting,hand,2022-12-12,600.0,2022-12-24,machine,22.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,10.0,3.0,2022-06-30,6.0,Manual_PuddledLine,2022-06-12,2022-07-21,2.0,1.0,Boring,Diesel,120.0,3.0,30.0,5.0,SoilApplied,2.0,6.0,1.0,SoilApplied,6.0,30.0,3.0,64.0,Broadcasting,hand,2022-10-30,600.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Jamui,Khaira,45.0,35.0,2022-07-26,4.0,Manual_PuddledLine,2022-07-05,2022-07-28,4.0,3.0,Canal,placeholder,250.0,8.0,3.8,2.0,SoilApplied,3.0,6.0,40.0,Broadcasting,5.0,26.0,7.0,62.0,Broadcasting,hand,2022-11-08,150.0,2022-12-22,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,22.0,5.0,2022-07-08,3.0,Manual_PuddledRandom,2022-07-07,2022-08-01,1.0,3.0,Boring,Electric,600.0,1.0,100.0,1.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-11-04,200.0,2022-11-08,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,8.0,5.0,2022-07-04,6.0,Manual_PuddledRandom,2022-06-25,2022-07-25,2.0,2.0,Boring,Diesel,200.0,2.0,1.0,4.0,SoilApplied,1.0,15.0,10.0,SoilApplied,11.0,75.0,6.0,76.0,placeholder,hand,2022-10-10,300.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder
Vaishali,Mahua,2.0,2.0,2022-06-14,4.0,Manual_PuddledRandom,2022-06-20,2022-07-15,1.0,45.0,Boring,Electric,200.0,1.0,45.0,1.0,SoilApplied,2.0,4.0,4.0,Broadcasting,4.0,15.0,5.0,45.0,Broadcasting,hand,2022-11-01,200.0,2022-11-11,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,20.0,10.0,2022-07-21,4.0,Manual_PuddledRandom,2022-07-09,2022-08-02,2.0,3.0,Boring,Electric,450.0,3.0,200.0,4.0,SoilApplied,2.0,10.0,17.0,Broadcasting,15.0,29.0,50.0,50.0,Broadcasting,hand,2022-11-05,600.0,2022-11-15,hand,26.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,False,False,placeholder,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,10.0,10.0,2022-07-21,4.0,Manual_PuddledRandom,2022-07-07,2022-07-28,9.0,4.0,Boring,Electric,400.0,3.0,5.81804042,14.0,Broadcasting,1.0,18.0,9.0,Broadcasting,9.0,5.0,19.0,55.0,placeholder,hand,2022-11-03,400.0,2023-01-11,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,placeholder,False,False,False,False,True,placeholder,False,placeholder,placeholder
Vaishali,Garoul,20.0,20.0,2022-07-12,6.0,Manual_PuddledRandom,2022-06-18,2022-07-15,2.0,15.0,Boring,Diesel,1500.0,2.0,9680013136.0,3000.0,SoilApplied,2.0,40.0,15.0,SoilApplied,42.0,20.0,60.0,16.0,Broadcasting,hand,2022-10-06,2200.0,2022-10-16,hand,27.0,10.0,plowed_in_soil,0.9090909090909092,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
Gaya,Wazirganj,10.0,10.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-28,2022-07-21,3.0,3.0,Boring,Electric,40.0,3.0,50.0,2.0,SoilApplied,2.0,4.0,4.0,Broadcasting,8.0,21.0,10.0,85.0,Broadcasting,hand,2022-11-01,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,24.0,24.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-20,2022-07-29,4.0,3.0,Boring,Electric,600.0,3.0,3.0,1.0,Broadcasting,2.0,1.0,3.0,Broadcasting,2.0,1.0,1.1185227109245293,85.0,Broadcasting,hand,2022-11-26,90.0,2023-01-26,hand,30.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True
Nalanda,Rajgir,40.0,40.0,2022-07-15,5.0,Manual_PuddledRandom,2022-06-01,2022-07-16,2.0,5.0,Boring,Electric,250.0,8.0,2.0,25.0,Broadcasting,2.0,10.0,20.0,Broadcasting,10.0,45.0,15.0,52.0,Broadcasting,hand,2022-11-07,900.0,2022-12-01,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,40.0,40.0,2022-07-03,6.0,Manual_PuddledRandom,2022-07-03,2022-08-02,4.0,4.0,Canal,placeholder,160.0,7.0,2.0,60.0,SoilApplied,2.0,15.0,10.0,SoilApplied,8.0,42.0,4.0,85.0,Broadcasting,hand,2022-12-05,360.0,2022-12-31,hand,28.0,10.0,plowed_in_soil,0.2962962962962963,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,22.0,22.0,2022-07-21,2.0,Manual_PuddledRandom,2022-06-20,2022-08-06,2.0,5.0,Boring,Electric,1000.0,2.0,2.0,2.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,15.0,10.0,30.0,Broadcasting,hand,2022-10-26,600.0,2022-10-31,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
